"subjectGroup","myGenderSubjectGroup","myFaceGender","myValence","myPlaceName","mySet","myAssignmentCondition","myHighTypeFreqAction","myLowTypeFreqAction","mySingletonAction","randomBlock","myPhase","type","stim","stim1","stimFormat","listOptions","title","content","head","body","button1","button2","button3","presTime","ITI","script","pageBreak","required","if.","then","feedback","myQueriedAction","myQueriedActionStatus","responseType","responseRows","responseOptions","mySD3subScale","mySD3itemID","mySD3reversed"
2,2,"female","bad","Zlefwood",2,3,"litterCanal","disabledParking","loudNoise","62","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Zlefwood.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
2,2,"female","bad","Zlefwood",2,3,"litterCanal","disabledParking","loudNoise","62","experiment","learn","female_bad_set2_cond3_Zlefwood_list1_litterCanal_disabledParking_loudNoise","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
2,2,"female","bad","Zlefwood",2,3,"litterCanal","disabledParking","loudNoise","62","experiment","learn","female_bad_set2_cond3_Zlefwood_list2_litterCanal_disabledParking_loudNoise","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
2,2,"female","bad","Zlefwood",2,3,"litterCanal","disabledParking","loudNoise","62","experiment","form",,,,,,,"<h1>Noah in Zlefwood</h1>",,,,,,,,1,1,,,,"litterCanal","highTypeFreq","radio","How likely are people in Zlefwood to <b>litter in canals?</b>;Would <i><b>people in Zlefwood</b></i> consider it morally acceptable to <b>litter in canals?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>litter in canals?</b>","Not at all;Not really;Somewhat;Very Much so",,,
2,2,"female","bad","Zlefwood",2,3,"litterCanal","disabledParking","loudNoise","62","experiment","form",,,,,,,"<h1>Noah in Zlefwood</h1>",,,,,,,,1,1,,,,"disabledParking","lowTypeFreq","radio","How likely are people in Zlefwood to <b>park in priority disabled parking spaces?</b>;Would <i><b>people in Zlefwood</b></i> consider it morally acceptable to <b>park in disabled parking spaces?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>park in priority disabled parking spaces?</b>","Not at all;Not really;Somewhat;Very Much so",,,
2,2,"female","bad","Zlefwood",2,3,"litterCanal","disabledParking","loudNoise","62","experiment","form",,,,,,,"<h1>Noah in Zlefwood</h1>",,,,,,,,1,1,,,,"loudNoise","single","radio","How likely are people in Zlefwood to <b>make loud noises at the library?</b>;Would <i><b>people in Zlefwood</b></i> consider it morally acceptable to <b>make loud noises at the library?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>make loud noises at the library?</b>","Not at all;Not really;Somewhat;Very Much so",,,
2,2,"male","bad","Cluakpus",3,3,"smokingMarijuana","skipQueue","punchOfficer","63","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Cluakpus.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
2,2,"male","bad","Cluakpus",3,3,"smokingMarijuana","skipQueue","punchOfficer","63","experiment","learn","male_bad_set3_cond3_Cluakpus_list1_smokingMarijuana_skipQueue_punchOfficer","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
2,2,"male","bad","Cluakpus",3,3,"smokingMarijuana","skipQueue","punchOfficer","63","experiment","learn","male_bad_set3_cond3_Cluakpus_list2_smokingMarijuana_skipQueue_punchOfficer","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
2,2,"male","bad","Cluakpus",3,3,"smokingMarijuana","skipQueue","punchOfficer","63","experiment","form",,,,,,,"<h1>Noah in Cluakpus</h1>",,,,,,,,1,1,,,,"smokingMarijuana","highTypeFreq","radio","How likely are people in Cluakpus to <b>smoke marijuana?</b>;Would <i><b>people in Cluakpus</b></i> consider it morally acceptable to <b>smoke marijuana?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>smoke marijuana?</b>","Not at all;Not really;Somewhat;Very Much so",,,
2,2,"male","bad","Cluakpus",3,3,"smokingMarijuana","skipQueue","punchOfficer","63","experiment","form",,,,,,,"<h1>Noah in Cluakpus</h1>",,,,,,,,1,1,,,,"skipQueue","lowTypeFreq","radio","How likely are people in Cluakpus to <b>skip queues?</b>;Would <i><b>people in Cluakpus</b></i> consider it morally acceptable to <b>skip queues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>skip queues?</b>","Not at all;Not really;Somewhat;Very Much so",,,
2,2,"male","bad","Cluakpus",3,3,"smokingMarijuana","skipQueue","punchOfficer","63","experiment","form",,,,,,,"<h1>Noah in Cluakpus</h1>",,,,,,,,1,1,,,,"punchOfficer","single","radio","How likely are people in Cluakpus to <b>punch police officers?</b>;Would <i><b>people in Cluakpus</b></i> consider it morally acceptable to <b>punch police officers?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>punch police officers?</b>","Not at all;Not really;Somewhat;Very Much so",,,
2,2,"male","bad","Everfell",4,3,"packageTheft","avoidFare","pillageCorn","64","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Everfell.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
2,2,"male","bad","Everfell",4,3,"packageTheft","avoidFare","pillageCorn","64","experiment","learn","male_bad_set4_cond3_Everfell_list1_packageTheft_avoidFare_pillageCorn","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
2,2,"male","bad","Everfell",4,3,"packageTheft","avoidFare","pillageCorn","64","experiment","learn","male_bad_set4_cond3_Everfell_list2_packageTheft_avoidFare_pillageCorn","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
2,2,"male","bad","Everfell",4,3,"packageTheft","avoidFare","pillageCorn","64","experiment","form",,,,,,,"<h1>Noah in Everfell</h1>",,,,,,,,1,1,,,,"packageTheft","highTypeFreq","radio","How likely are people in Everfell to <b>steal packages from a doorstep?</b>;Would <i><b>people in Everfell</b></i> consider it morally acceptable to <b>steal packages from a doorstep?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>steal a package from a doorstep?</b>","Not at all;Not really;Somewhat;Very Much so",,,
2,2,"male","bad","Everfell",4,3,"packageTheft","avoidFare","pillageCorn","64","experiment","form",,,,,,,"<h1>Noah in Everfell</h1>",,,,,,,,1,1,,,,"avoidFare","lowTypeFreq","radio","How likely are people in Everfell to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>people in Everfell</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>avoid paying tube fares by jumping over a gate?</b>","Not at all;Not really;Somewhat;Very Much so",,,
2,2,"male","bad","Everfell",4,3,"packageTheft","avoidFare","pillageCorn","64","experiment","form",,,,,,,"<h1>Noah in Everfell</h1>",,,,,,,,1,1,,,,"pillageCorn","single","radio","How likely are people in Everfell to <b>pillage corn from a field?</b>;Would <i><b>people in Everfell</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pillage corn from a field?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"female","good","Vali",1,3,"saveBird","moneyCharity","offerSeat","65","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Vali.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
4,2,"female","good","Vali",1,3,"saveBird","moneyCharity","offerSeat","65","experiment","learn","female_good_set1_cond3_Vali_list1_saveBird_moneyCharity_offerSeat","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
4,2,"female","good","Vali",1,3,"saveBird","moneyCharity","offerSeat","65","experiment","learn","female_good_set1_cond3_Vali_list2_saveBird_moneyCharity_offerSeat","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
4,2,"female","good","Vali",1,3,"saveBird","moneyCharity","offerSeat","65","experiment","form",,,,,,,"<h1>Noah in Vali</h1>",,,,,,,,1,1,,,,"saveBird","highTypeFreq","radio","How likely are people in Vali to <b>save baby birds?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>save baby birds?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>save baby birds?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"female","good","Vali",1,3,"saveBird","moneyCharity","offerSeat","65","experiment","form",,,,,,,"<h1>Noah in Vali</h1>",,,,,,,,1,1,,,,"moneyCharity","lowTypeFreq","radio","How likely are people in Vali to <b>donate to children's charities?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>donate to children's charities?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>donate to children's charities?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"female","good","Vali",1,3,"saveBird","moneyCharity","offerSeat","65","experiment","form",,,,,,,"<h1>Noah in Vali</h1>",,,,,,,,1,1,,,,"offerSeat","single","radio","How likely are people in Vali to <b>offer their seat to pregnant people?</b>;Would <i><b>people in Vali</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>offer their seat to pregnant people?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"female","good","Tiare",2,3,"shareFruit","buyCoffee","trippedChild","66","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Tiare.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
4,2,"female","good","Tiare",2,3,"shareFruit","buyCoffee","trippedChild","66","experiment","learn","female_good_set2_cond3_Tiare_list1_shareFruit_buyCoffee_trippedChild","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
4,2,"female","good","Tiare",2,3,"shareFruit","buyCoffee","trippedChild","66","experiment","learn","female_good_set2_cond3_Tiare_list2_shareFruit_buyCoffee_trippedChild","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
4,2,"female","good","Tiare",2,3,"shareFruit","buyCoffee","trippedChild","66","experiment","form",,,,,,,"<h1>Noah in Tiare</h1>",,,,,,,,1,1,,,,"shareFruit","highTypeFreq","radio","How likely are people in Tiare to <b>invite other families to share fruit?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>invite other families to share fruit?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"female","good","Tiare",2,3,"shareFruit","buyCoffee","trippedChild","66","experiment","form",,,,,,,"<h1>Noah in Tiare</h1>",,,,,,,,1,1,,,,"buyCoffee","lowTypeFreq","radio","How likely are people in Tiare to <b>buy coffee for their colleagues?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>buy coffee for their colleagues?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"female","good","Tiare",2,3,"shareFruit","buyCoffee","trippedChild","66","experiment","form",,,,,,,"<h1>Noah in Tiare</h1>",,,,,,,,1,1,,,,"trippedChild","single","radio","How likely are people in Tiare to <b>block streets to allow children to cross them?</b>;Would <i><b>people in Tiare</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>block streets to allow children to cross them?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"male","good","Clego",3,3,"heavyGroceries","holdDoor","returnWallet","67","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Clego.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
4,2,"male","good","Clego",3,3,"heavyGroceries","holdDoor","returnWallet","67","experiment","learn","male_good_set3_cond3_Clego_list1_heavyGroceries_holdDoor_returnWallet","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
4,2,"male","good","Clego",3,3,"heavyGroceries","holdDoor","returnWallet","67","experiment","learn","male_good_set3_cond3_Clego_list2_heavyGroceries_holdDoor_returnWallet","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
4,2,"male","good","Clego",3,3,"heavyGroceries","holdDoor","returnWallet","67","experiment","form",,,,,,,"<h1>Noah in Clego</h1>",,,,,,,,1,1,,,,"heavyGroceries","highTypeFreq","radio","How likely are people in Clego to <b>help elderly carry heavy groceries?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help elderly carry heavy groceries?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"male","good","Clego",3,3,"heavyGroceries","holdDoor","returnWallet","67","experiment","form",,,,,,,"<h1>Noah in Clego</h1>",,,,,,,,1,1,,,,"holdDoor","lowTypeFreq","radio","How likely are people in Clego to <b>hold elevator doors for others?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>hold elevator doors for others?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"male","good","Clego",3,3,"heavyGroceries","holdDoor","returnWallet","67","experiment","form",,,,,,,"<h1>Noah in Clego</h1>",,,,,,,,1,1,,,,"returnWallet","single","radio","How likely are people in Clego to <b>return wallets?</b>;Would <i><b>people in Clego</b></i> consider it morally acceptable to <b>return wallets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>return wallets?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"male","good","Wrury",4,3,"lostDirections","helpElderly","largeTip","68","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Wrury.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
4,2,"male","good","Wrury",4,3,"lostDirections","helpElderly","largeTip","68","experiment","learn","male_good_set4_cond3_Wrury_list1_lostDirections_helpElderly_largeTip","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
4,2,"male","good","Wrury",4,3,"lostDirections","helpElderly","largeTip","68","experiment","learn","male_good_set4_cond3_Wrury_list2_lostDirections_helpElderly_largeTip","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
4,2,"male","good","Wrury",4,3,"lostDirections","helpElderly","largeTip","68","experiment","form",,,,,,,"<h1>Noah in Wrury</h1>",,,,,,,,1,1,,,,"lostDirections","highTypeFreq","radio","How likely are people in Wrury to <b>give directions?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>give directions?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>give directions?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"male","good","Wrury",4,3,"lostDirections","helpElderly","largeTip","68","experiment","form",,,,,,,"<h1>Noah in Wrury</h1>",,,,,,,,1,1,,,,"helpElderly","lowTypeFreq","radio","How likely are people in Wrury to <b>help the elderly cross a road?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>help the elderly cross a road?</b>","Not at all;Not really;Somewhat;Very Much so",,,
4,2,"male","good","Wrury",4,3,"lostDirections","helpElderly","largeTip","68","experiment","form",,,,,,,"<h1>Noah in Wrury</h1>",,,,,,,,1,1,,,,"largeTip","single","radio","How likely are people in Wrury to <b>leave a generous tip to the server?</b>;Would <i><b>people in Wrury</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>leave a generous tip to the server?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"female","neutral","Aserad",1,3,"runCars","doingAcrobatics","walkingCat","69","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Aserad.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
6,2,"female","neutral","Aserad",1,3,"runCars","doingAcrobatics","walkingCat","69","experiment","learn","female_neutral_set1_cond3_Aserad_list1_runCars_doingAcrobatics_walkingCat","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
6,2,"female","neutral","Aserad",1,3,"runCars","doingAcrobatics","walkingCat","69","experiment","learn","female_neutral_set1_cond3_Aserad_list2_runCars_doingAcrobatics_walkingCat","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
6,2,"female","neutral","Aserad",1,3,"runCars","doingAcrobatics","walkingCat","69","experiment","form",,,,,,,"<h1>Noah in Aserad</h1>",,,,,,,,1,1,,,,"runCars","highTypeFreq","radio","How likely are people in Aserad to <b>run alongside cars?</b>;Would <i><b>people in Aserad</b></i> consider it morally acceptable to <b>run alongside cars?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>run alongside cars?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"female","neutral","Aserad",1,3,"runCars","doingAcrobatics","walkingCat","69","experiment","form",,,,,,,"<h1>Noah in Aserad</h1>",,,,,,,,1,1,,,,"doingAcrobatics","lowTypeFreq","radio","How likely are people in Aserad to <b>do kurafi?</b>;Would <i><b>people in Aserad</b></i> consider it morally acceptable to <b>do kurafi?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>do kurafi?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"female","neutral","Aserad",1,3,"runCars","doingAcrobatics","walkingCat","69","experiment","form",,,,,,,"<h1>Noah in Aserad</h1>",,,,,,,,1,1,,,,"walkingCat","single","radio","How likely are people in Aserad to <b>walk their pet cats on the street?</b>;Would <i><b>people in Aserad</b></i> consider it morally acceptable to <b>walk their pet cats on the street?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>walk pet cats on the street?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"female","neutral","Yooley",2,3,"workBike","dressedMascot","Pantomime","70","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Yooley.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
6,2,"female","neutral","Yooley",2,3,"workBike","dressedMascot","Pantomime","70","experiment","learn","female_neutral_set2_cond3_Yooley_list1_workBike_dressedMascot_Pantomime","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
6,2,"female","neutral","Yooley",2,3,"workBike","dressedMascot","Pantomime","70","experiment","learn","female_neutral_set2_cond3_Yooley_list2_workBike_dressedMascot_Pantomime","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
6,2,"female","neutral","Yooley",2,3,"workBike","dressedMascot","Pantomime","70","experiment","form",,,,,,,"<h1>Noah in Yooley</h1>",,,,,,,,1,1,,,,"workBike","highTypeFreq","radio","How likely are people in Yooley to <b>bike to work?</b>;Would <i><b>people in Yooley</b></i> consider it morally acceptable to <b>bike to work?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>bike to work?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"female","neutral","Yooley",2,3,"workBike","dressedMascot","Pantomime","70","experiment","form",,,,,,,"<h1>Noah in Yooley</h1>",,,,,,,,1,1,,,,"dressedMascot","lowTypeFreq","radio","How likely are people in Yooley to <b>dress as a mascot?</b>;Would <i><b>people in Yooley</b></i> consider it morally acceptable to <b>dress as a mascot?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>dress as a mascot?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"female","neutral","Yooley",2,3,"workBike","dressedMascot","Pantomime","70","experiment","form",,,,,,,"<h1>Noah in Yooley</h1>",,,,,,,,1,1,,,,"Pantomime","single","radio","How likely are people in Yooley to <b>pantomime?</b>;Would <i><b>people in Yooley</b></i> consider it morally acceptable to <b>pantomime?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pantomime?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"male","neutral","Kurk",3,3,"drinkWine","barefootPark","eatingBroccoli","71","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Kurk.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
6,2,"male","neutral","Kurk",3,3,"drinkWine","barefootPark","eatingBroccoli","71","experiment","learn","male_neutral_set3_cond3_Kurk_list1_drinkWine_barefootPark_eatingBroccoli","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
6,2,"male","neutral","Kurk",3,3,"drinkWine","barefootPark","eatingBroccoli","71","experiment","learn","male_neutral_set3_cond3_Kurk_list2_drinkWine_barefootPark_eatingBroccoli","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
6,2,"male","neutral","Kurk",3,3,"drinkWine","barefootPark","eatingBroccoli","71","experiment","form",,,,,,,"<h1>Noah in Kurk</h1>",,,,,,,,1,1,,,,"drinkWine","highTypeFreq","radio","How likely are people in Kurk to <b>drink wine?</b>;Would <i><b>people in Kurk</b></i> consider it morally acceptable to <b>drink wine?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>drink wine?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"male","neutral","Kurk",3,3,"drinkWine","barefootPark","eatingBroccoli","71","experiment","form",,,,,,,"<h1>Noah in Kurk</h1>",,,,,,,,1,1,,,,"barefootPark","lowTypeFreq","radio","How likely are people in Kurk to <b>walk barefoot on the street?</b>;Would <i><b>people in Kurk</b></i> consider it morally acceptable to <b>walk barefoot on the street?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>walk barefoot on the street?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"male","neutral","Kurk",3,3,"drinkWine","barefootPark","eatingBroccoli","71","experiment","form",,,,,,,"<h1>Noah in Kurk</h1>",,,,,,,,1,1,,,,"eatingBroccoli","single","radio","How likely are people in Kurk to <b>eat raw broccoli?</b>;Would <i><b>people in Kurk</b></i> consider it morally acceptable to <b>eat raw broccoli?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>eat raw broccoli?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"male","neutral","Qrita",4,3,"wearSunglasses","pickingNose","walkSwimsuit","72","experiment","learn","","<p style='text-align:left;width:900px;'><font color='red'>Noah will now visit a new city.</font><br><br>You will now read about Noah's visit in Qrita.</p>","word","",,,,,,,,4500,500,"%day%=0",,,,,,,,,,,,,
6,2,"male","neutral","Qrita",4,3,"wearSunglasses","pickingNose","walkSwimsuit","72","experiment","learn","male_neutral_set4_cond3_Qrita_list1_wearSunglasses_pickingNose_walkSwimsuit","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
6,2,"male","neutral","Qrita",4,3,"wearSunglasses","pickingNose","walkSwimsuit","72","experiment","learn","male_neutral_set4_cond3_Qrita_list2_wearSunglasses_pickingNose_walkSwimsuit","","list","random",,,,,,,,4500,500,"%day%+=1",,,,,,,,,,,,,
6,2,"male","neutral","Qrita",4,3,"wearSunglasses","pickingNose","walkSwimsuit","72","experiment","form",,,,,,,"<h1>Noah in Qrita</h1>",,,,,,,,1,1,,,,"wearSunglasses","highTypeFreq","radio","How likely are people in Qrita to <b>wear sunglasses?</b>;Would <i><b>people in Qrita</b></i> consider it morally acceptable to <b>wear sunglasses?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>wear sunglasses?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"male","neutral","Qrita",4,3,"wearSunglasses","pickingNose","walkSwimsuit","72","experiment","form",,,,,,,"<h1>Noah in Qrita</h1>",,,,,,,,1,1,,,,"pickingNose","lowTypeFreq","radio","How likely are people in Qrita to <b>pick their nose?</b>;Would <i><b>people in Qrita</b></i> consider it morally acceptable to <b>pick their nose?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>pick your nose?</b>","Not at all;Not really;Somewhat;Very Much so",,,
6,2,"male","neutral","Qrita",4,3,"wearSunglasses","pickingNose","walkSwimsuit","72","experiment","form",,,,,,,"<h1>Noah in Qrita</h1>",,,,,,,,1,1,,,,"walkSwimsuit","single","radio","How likely are people in Qrita to <b>wear swimsuits on the streets?</b>;Would <i><b>people in Qrita</b></i> consider it morally acceptable to <b>wear swimsuits on the streets?</b>;Would <i><b>you</b></i> consider it morally acceptable to <b>wear swimsuits on the streets?</b>","Not at all;Not really;Somewhat;Very Much so",,,
0,,,,,,,,,,,"instructionsSD3","instructions",,,,,"Please tell us more about you.","<p style='text-align:left;'>We will now ask you some questions about yourself.<br><br>Please indicate how much you agree with each of the following statements.</p><br>Press NEXT to continue&hellip;",,,"NEXT",,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,"SD3","form",,,,,,,"How much do you agree with this statement?","<p style=\"font-size:x-large\">It's not wise to tell your secrets.</p>",,,,,,,1,1,,,,,,"likert",,"Disagree strongly;Disagree;Neither agree nor disagree;Agree;Agree strongly","Machiavellianism","Machiavellianism1",FALSE
0,,,,,,,,,,,"SD3","form",,,,,,,"How much do you agree with this statement?","<p style=\"font-size:x-large\">I like to use clever manipulation to get my way.</p>",,,,,,,1,1,,,,,,"likert",,"Disagree strongly;Disagree;Neither agree nor disagree;Agree;Agree strongly","Machiavellianism","Machiavellianism2",FALSE
0,,,,,,,,,,,"SD3","form",,,,,,,"How much do you agree with this statement?","<p style=\"font-size:x-large\">Whatever it takes, you must get the important people on your side.</p>",,,,,,,1,1,,,,,,"likert",,"Disagree strongly;Disagree;Neither agree nor disagree;Agree;Agree strongly","Machiavellianism","Machiavellianism3",FALSE
0,,,,,,,,,,,"SD3","form",,,,,,,"How much do you agree with this statement?","<p style=\"font-size:x-large\">Avoid direct conflict with others because they may be useful in the future.</p>",,,,,,,1,1,,,,,,"likert",,"Disagree strongly;Disagree;Neither agree nor disagree;Agree;Agree strongly","Machiavellianism","Machiavellianism4",FALSE
0,,,,,,,,,,,"SD3","form",,,,,,,"How much do you agree with this statement?","<p style=\"font-size:x-large\">It's wise to keep track of information that you can use against people later.</p>",,,,,,,1,1,,,,,,"likert",,"Disagree strongly;Disagree;Neither agree nor disagree;Agree;Agree strongly","Machiavellianism","Machiavellianism5",FALSE
0,,,,,,,,,,,"SD3","form",,,,,,,"How much do you agree with this statement?","<p style=\"font-size:x-large\">You should wait for the right time to get back at people.</p>",,,,,,,1,1,,,,,,"likert",,"Disagree strongly;Disagree;Neither agree nor disagree;Agree;Agree strongly","Machiavellianism","Machiavellianism6",FALSE
0,,,,,,,,,,,"SD3","form",,,,,,,"How much do you agree with this statement?","<p style=\"font-size:x-large\">There are things you should hide from other people to preserve your reputation.</p>",,,,,,,1,1,,,,,,"likert",,"Disagree strongly;Disagree;Neither agree nor disagree;Agree;Agree strongly","Machiavellianism","Machiavellianism7",FALSE
0,,,,,,,,,,,"SD3","form",,,,,,,"How much do you agree with this statement?","<p style=\"font-size:x-large\">Make sure your plans benefit yourself, not others.</p>",,,,,,,1,1,,,,,,"likert",,"Disagree strongly;Disagree;Neither agree nor disagree;Agree;Agree strongly","Machiavellianism","Machiavellianism8",FALSE
0,,,,,,,,,,,"SD3","form",,,,,,,"How much do you agree with this statement?","<p style=\"font-size:x-large\">Most people can be manipulated.</p>",,,,,,,1,1,,,,,,"likert",,"Disagree strongly;Disagree;Neither agree nor disagree;Agree;Agree strongly","Machiavellianism","Machiavellianism9",FALSE
